datetime,temp,humidity,co2,light,light_status,noise,bluetooth_devices,images,door_status,occupancy_count
2017-03-25 09:36:00,24.883333333333336,37.849999999999994,928.3776611922141,361.15401785714283,1.0,498.20390855457225,76.0,19.814777550479842,1.0,30.0
2017-03-25 09:37:00,24.900000000000002,37.85416666666667,929.625,360.8333333333333,1.0,500.5172101449275,78.22275641025641,16.86874992281091,1.0,30.0
2017-03-25 09:38:00,24.900000000000002,37.75000000000001,942.3971726580949,361.7083333333333,1.0,500.1828519256308,80.0,15.491724084302776,1.0,30.0
2017-03-25 09:39:00,24.900000000000002,37.57916666666667,956.9583333333334,361.6666666666667,1.0,501.3881578947369,82.55608974358974,18.002078800678362,1.0,30.0
2017-03-25 09:40:00,24.90021239160981,37.59997640093224,967.4925250808454,366.33602812009866,1.0,487.16670149547775,83.9801767830839,18.18613087630241,1.0,30.0
2017-03-25 09:41:00,24.90186124703614,37.59979319477376,977.3055366055232,370.33379757713107,1.0,486.00046055528196,83.82628360995989,16.097403193786672,1.0,30.0
2017-03-25 09:42:00,24.90533219117123,37.5994075343143,986.653814937612,374.0643740148566,1.0,486.00183897685423,83.50232882401802,17.547233652464048,1.0,30.0
2017-03-25 09:43:00,24.91055323773988,37.598827418028904,995.722507410279,377.6689172934953,1.0,486.0047235081145,83.01503114427794,17.547757483745134,1.0,30.0
2017-03-25 09:44:00,24.917451843636027,37.59806090626266,1004.5154740023535,381.14954479511806,1.0,486.0096675125797,82.37116126063798,14.198733438233146,1.0,30.0
2017-03-25 09:45:00,24.925955465753603,37.59711605936071,1013.0365746926632,384.50837390179527,1.0,486.0172243537661,81.57748986299652,14.061562839142974,1.0,30.0
2017-03-25 09:46:00,24.935991560986583,37.59600093766816,1021.2896694600373,387.74752199559765,1.0,486.02794739519044,80.64078764125195,14.740775152051308,1.0,30.0
2017-03-25 09:47:00,24.947487586228903,37.594723601530134,1029.2786182833045,390.8691064585958,1.0,486.04239000036904,79.56782528530263,13.396223212314984,1.0,30.0
2017-03-25 09:48:00,24.960370998374497,37.593292111291724,1037.0072811412929,393.8752446728604,1.0,486.06110553281843,78.36537348504693,14.651957473747323,1.0,30.0
2017-03-25 09:49:00,24.974569254317327,37.59171452729807,1044.479518012831,396.76805402046216,1.0,486.08464735605526,77.04020293038324,14.406505746103049,1.0,30.0
2017-03-25 09:50:00,24.99000981095132,37.5899989098943,1051.6991888767477,399.5496518834714,1.0,486.11356883359554,75.59908431120994,15.208657365269515,1.0,30.0
2017-03-25 09:51:00,25.00662012517044,37.58815331942551,1058.6701537118713,402.2221556439592,1.0,486.14842332895654,74.04878831742536,13.659244656397854,1.0,30.0
2017-03-25 09:52:00,25.024327653868628,37.58618581623683,1065.3962724970302,404.7876826839957,1.0,486.18976420565417,72.39608563892787,14.618500407588556,1.0,30.0
2017-03-25 09:53:00,25.043059853939827,37.58410446067335,1071.8814052110536,407.248350385652,1.0,486.23814482720513,70.64774696561591,18.277740703061006,1.0,29.25
2017-03-25 09:54:00,25.062744182277985,37.58191731308022,1078.1294118327694,409.60627613099837,1.0,486.29411855712607,68.81054298738782,18.895739089254132,1.0,29.0
2017-03-25 09:55:00,25.083308095777046,37.57963243380255,1084.1441523410067,411.86357730210574,1.0,486.35823875893317,66.8912443941419,20.336841504910076,1.0,29.0
2017-03-25 09:56:00,25.104679051330965,37.57725788318545,1089.9294867145934,414.02237128104434,1.0,486.4310587961432,64.89662187577665,15.796700423532544,1.0,29.0
2017-03-25 09:57:00,25.126784505833673,37.57480172157404,1095.4892749323583,416.0847754498852,1.0,486.51313203227255,62.83344612219037,17.832344545212408,1.0,29.0
2017-03-25 09:58:00,25.14955191617913,37.57227200931344,1100.8273769731302,418.05290719069876,1.0,486.60501183083767,60.708487823281416,19.39477293467237,1.0,29.0
2017-03-25 09:59:00,25.17290873926127,37.56967680674875,1105.9476528157375,419.92888388555554,1.0,486.7072515553553,58.528517668948204,16.336018136059554,1.0,29.0
2017-03-25 10:00:00,25.196782431974043,37.56702417422511,1110.853962439009,421.71482291652643,1.0,486.8204045693417,56.30030634908906,20.168710709082685,1.0,29.0
2017-03-25 10:01:00,25.221100451211402,37.56432217208763,1115.5501658217725,423.4128416656818,1.0,486.9450242363135,54.030624553602415,19.42137266379061,1.0,29.0
2017-03-25 10:02:00,25.245790253867288,37.561578860681415,1120.0401229428571,425.0250575150926,1.0,487.081663919787,51.72624297238661,17.807755201386275,1.0,29.0
2017-03-25 10:03:00,25.270779296835645,37.558802300351594,1124.3276937810915,426.55358784682926,1.0,487.2308769832791,49.393932295339994,20.32551753389895,1.0,29.75
2017-03-25 10:04:00,25.295995037010414,37.5560005514433,1128.4167383153042,428.00055004296223,1.0,487.39321679030587,47.040463212361,21.662147297090225,1.0,30.0
2017-03-25 10:05:00,25.321364931285558,37.553181674301605,1132.3111165243233,429.36806148556246,1.0,487.5692367043841,44.67260641334793,18.466392672455914,1.0,30.0
2017-03-25 10:06:00,25.346816436555013,37.55035372927167,1136.0146883869777,430.6582395567004,1.0,487.7594900890302,42.29713258819921,17.492125668902187,1.0,30.0
2017-03-25 10:07:00,25.372277009712718,37.547524776698594,1139.5313138820961,431.87320163844674,1.0,487.96453030776064,39.92081242681318,17.630278568299296,1.0,30.0
2017-03-25 10:08:00,25.397674107652623,37.54470287692748,1142.8648529885068,433.01506511287204,1.0,488.18491072409205,37.55041661908824,13.336045941513797,1.0,30.0
2017-03-25 10:09:00,25.42293518726868,37.54189609030349,1146.019165685038,434.08594736204697,1.0,488.42118470154065,35.192715854922746,17.861788211850463,1.0,30.0
2017-03-25 10:10:00,25.447987705454846,37.53911247717169,1148.998111950519,435.08796576804224,1.0,488.6739056036233,32.85448082421507,18.426774860806038,1.0,30.0
2017-03-25 10:11:00,25.472759119105035,37.53636009787722,1151.8055517637777,436.0232377129284,1.0,488.9436267938565,30.542482216863586,20.855265909257387,1.0,30.0
2017-03-25 10:12:00,25.49717688511321,37.53364701276519,1154.4453451036434,436.8938805787761,1.0,489.2309016357563,28.263490722766672,18.166551925287482,1.0,30.0
2017-03-25 10:13:00,25.52116846037333,37.53098128218074,1156.9213519489438,437.7020117476559,1.0,489.53628349283963,26.02427703182269,18.047125694506963,1.0,28.75
2017-03-25 10:14:00,25.544661301779325,37.52837096646897,1159.2374322785079,438.44974860163853,1.0,489.86032572862285,23.831611833930026,28.972323422175972,1.0,25.166666666666668
2017-03-25 10:15:00,25.567582866225134,37.525824125974985,1161.3974460711645,439.1392085227945,1.0,490.2035817066224,21.69226581898704,25.38935234502841,1.0,22.5
2017-03-25 10:16:00,25.589860610604727,37.523348821043925,1163.4052533057418,439.7725088931946,1.0,490.56660479035503,19.613009676892112,28.63931978977212,0.8333333333333334,22.0
2017-03-25 10:17:00,25.611421991812037,37.520953112020884,1165.2647139610679,440.3517670949093,1.0,490.9499483433369,17.600614097543613,31.307884390357643,0.25,22.0
2017-03-25 10:18:00,25.632194466740998,37.51864505925101,1166.9796880159722,440.87910051000944,1.0,491.3541657290848,15.661849770839913,27.38342669960245,0.16666666666666666,22.0
2017-03-25 10:19:00,25.652105492285582,37.51643272307938,1168.554035449283,441.3566265205654,1.0,491.779810311115,13.803487386679386,24.939213474967488,0.3333333333333333,22.0
2017-03-25 10:20:00,25.67108252533971,37.51432416385114,1169.9916162398283,441.78646250864784,1.0,492.2274354529443,12.0322976349604,48.10534947297095,0.08333333333333333,22.0
2017-03-25 10:21:00,25.689053022797342,37.51232744191141,1171.2962903664377,442.1707258563276,1.0,492.6975945180889,10.355051205581342,24.318601751454242,0.25,22.0
2017-03-25 10:22:00,25.705944441552422,37.51045061760528,1172.4719178079392,442.5115339456751,1.0,493.1908408700656,8.778518788440566,23.026448945542317,0.0,22.0
2017-03-25 10:23:00,25.7216842384989,37.508701751277904,1173.522358543161,442.8110041587611,1.0,493.7077278723905,7.309471073436459,20.979913210815088,0.25,22.0
2017-03-25 10:24:00,25.736199870530708,37.50708890327437,1174.4514725509323,443.0712538776561,1.0,494.24880888858047,5.95467875046739,29.26370018363195,0.16666666666666666,26.583333333333332
2017-03-25 10:25:00,25.7494187945418,37.50562013393981,1175.263119810081,443.294400484431,1.0,494.8146372821518,4.720912509431723,27.055787110077457,0.08333333333333333,31.0
2017-03-25 10:26:00,25.761268467426124,37.50430350361932,1175.9611602994357,443.48256136115606,1.0,495.40576641662125,3.614943040227839,23.517935896973757,0.08333333333333333,31.0
2017-03-25 10:27:00,25.77167634607763,37.50314707265804,1176.5494539978256,443.6378538899021,1.0,496.0227496555049,2.6435410327541082,18.907886582058826,0.08333333333333333,31.0
2017-03-25 10:28:00,25.780569887390268,37.50215890140109,1177.0318608840787,443.76239545273967,1.0,496.6661403623196,1.8134771769089026,20.464678806319768,0.08333333333333333,31.0
2017-03-25 10:29:00,25.787876548257966,37.501347050193566,1177.4122409370236,443.85830343173956,1.0,497.3364919005819,1.1315221625905953,28.145445809076588,0.0,31.0
2017-03-25 10:30:00,25.793523785574667,37.50071957938059,1177.6944541354894,443.92769520897235,1.0,498.034357633808,0.6044466796975584,17.624289908863464,0.0,31.0
2017-03-25 10:31:00,25.797439056234342,37.500284549307295,1177.882360458304,443.97268816650836,1.0,498.76029092551454,0.23902141812816424,14.924627089143629,0.0,31.0
2017-03-25 10:32:00,25.79954981713092,37.50005002031879,1177.979819884296,443.99539968641875,1.0,499.51484513921815,0.04201706778078562,14.611115952417864,0.0,31.0
2017-03-25 10:33:00,25.7999994443353,37.487500061740526,1168.9485050247124,438.22293825433604,1.0,500.4834948409629,10.561151993791539,15.893501325227241,0.0,31.0
2017-03-25 10:34:00,25.808333333333337,37.55416666666667,1169.5375865479723,441.37539308176105,1.0,502.373829588015,26.958333333333332,15.96385270632271,0.0,31.0
2017-03-25 10:35:00,25.800000000000008,37.395833333333336,1183.7606057168784,438.9166666666667,1.0,504.39950980392155,34.36217948717949,16.57185675952859,0.0,31.0
2017-03-25 10:36:00,25.837499999999995,37.50833333333333,1212.7916666666667,442.0833333333333,1.0,503.92559523809524,39.416666666666664,16.55105409533383,0.0,31.0
2017-03-25 10:37:00,25.879166666666666,37.69022435897436,1192.0539089347078,445.96671807020675,1.0,509.60745614035085,42.27724358974359,14.4482329513566,0.0,31.0
2017-03-25 10:38:00,25.899999999999995,37.583333333333336,1200.4583333333333,442.2083333333333,1.0,503.0,44.5,17.653878203527967,0.0,31.0
2017-03-25 10:39:00,25.899999999999995,37.625,1176.330615942029,436.2905733722061,1.0,501.5776284651792,47.13942307692307,16.145151571627732,0.0,31.0
2017-03-25 10:40:00,25.899999999999995,37.5360576923077,1209.6130319148936,435.14880952380946,1.0,502.32226107226114,50.68387681159421,20.002529787920988,0.0,31.0
2017-03-25 10:41:00,25.899999999999995,37.47083333333334,1235.5,437.3333333333333,1.0,501.23924731182797,55.25,16.55277664270661,0.0,31.0
2017-03-25 10:42:00,25.899999999999995,37.68750000000001,1238.5,436.7223731884058,1.0,499.5051282051282,57.5,18.59055416513092,0.0,31.0
2017-03-25 10:43:00,25.97916666666666,37.512499999999996,1223.9166666666667,440.62663268026125,1.0,501.89712261422784,59.15224358974359,18.099993295348664,0.0,31.0
2017-03-25 10:44:00,26.0,37.525,1209.1209112149534,445.875,1.0,506.7083333333333,61.416666666666664,19.056287252614734,0.0,31.0
2017-03-25 10:45:00,26.0,37.2967672413793,1196.25,443.25235686655725,1.0,504.7882860040568,65.44047619047619,14.61400927834316,0.0,31.0
2017-03-25 10:46:00,26.0,37.45833333333333,1210.0364349673562,440.45978682170545,1.0,503.4926075268817,68.41666666666667,16.385994098746846,0.0,31.0
2017-03-25 10:47:00,26.0,37.46666666666666,1231.4583333333333,442.18615591397855,1.0,501.9583333333333,70.25,20.28084348591054,0.0,31.0
2017-03-25 10:48:00,26.0,37.61250000000001,1242.7813968829885,452.56690140845075,1.0,493.92458920187795,73.25,16.00835779431586,0.0,31.0
2017-03-25 10:49:00,26.0,37.5,1210.6666666666667,455.0,1.0,500.5,76.91666666666667,19.301003360684824,0.0,31.0
2017-03-25 10:50:00,26.008333333333336,37.45070933165196,1224.4056085043987,449.9813885119855,1.0,497.41858588032716,79.72275641025641,18.323305259286602,0.0,31.0
2017-03-25 10:51:00,26.058333333333337,37.4610576923077,1258.5898109243697,447.0416666666667,1.0,505.4564732142857,82.16666666666667,16.503123173483456,0.0,31.0
2017-03-25 10:52:00,26.07083333333334,37.522275641025644,1242.0,449.0,1.0,496.4795597484277,85.75,17.834498345902524,0.0,31.0
2017-03-25 10:53:00,26.100000000000005,37.50411585365853,1254.8428386604812,452.6603881278539,1.0,506.6449662925727,88.30608974358974,17.517799816662667,0.0,31.0
2017-03-25 10:54:00,26.100000000000005,37.59583333333334,1279.8333333333333,448.69538301546186,1.0,505.4166666666667,89.04166666666667,16.7429097400213,0.0,31.0
2017-03-25 10:55:00,26.100000000000005,37.62500000000001,1258.9787296037296,447.7112211221122,1.0,497.5022482014388,90.58333333333333,15.767547087160807,0.0,31.0
2017-03-25 10:56:00,26.100000000000005,37.82261904761905,1261.1011904761906,442.55223880597015,1.0,507.51785714285717,92.0,15.619955318971515,0.0,31.0
2017-03-25 10:57:00,26.100000000000005,37.793749999999996,1247.005991833353,457.9153225806452,1.0,506.4499918575616,93.16666666666667,16.518200441734965,0.0,31.0
2017-03-25 10:58:00,26.100000000000005,37.74166666666667,1249.7916666666667,443.42109144542775,1.0,502.2916666666667,95.66666666666667,15.662506401302236,0.0,31.0
2017-03-25 10:59:00,26.100000000000005,37.666666666666664,1261.91310720268,448.86742424242425,1.0,504.6248410496503,97.08333333333333,16.15709149968418,0.0,31.0
2017-03-25 11:00:00,26.100000000000005,37.72083333333333,1249.3726252158895,449.9166666666667,1.0,504.3333333333333,98.41666666666667,13.836642080450732,0.0,31.0
2017-03-25 11:01:00,26.108333333333334,37.658333333333324,1243.4675060372363,447.5496951219512,1.0,502.0001764539808,99.58333333333333,14.68929992517229,0.0,31.0
2017-03-25 11:02:00,26.129166666666674,37.84583333333334,1285.2795542635658,451.5,1.0,500.75,101.0,16.76557734926438,0.0,31.0
2017-03-25 11:03:00,26.100000000000005,37.83749999999999,1274.9760154061626,447.9583333333333,1.0,504.3939741628421,102.08333333333333,17.454478711303103,0.0,31.0
2017-03-25 11:04:00,26.162499999999994,37.80833333333334,1271.9598208164384,451.0401422764228,1.0,503.1971153846154,105.04166666666667,19.05258291216705,0.0,31.0
2017-03-25 11:05:00,26.199999999999992,37.637499999999996,1256.801942255602,446.16189567430024,1.0,502.9583333333333,107.83333333333333,18.905701782685387,0.0,31.0
2017-03-25 11:06:00,26.199999999999992,37.7125,1270.5554507429508,442.62298387096774,1.0,504.5079277286136,109.58333333333333,18.311758318313764,0.0,31.0
2017-03-25 11:07:00,26.15833333333333,37.69583333333333,1244.4230072463768,442.2748983739837,1.0,507.2142857142857,112.41666666666667,15.12030908662254,0.0,31.0
2017-03-25 11:08:00,26.14583333333333,37.7875,1297.5,443.0,1.0,504.25,114.25,15.700158803602383,0.0,31.0
2017-03-25 11:09:00,26.187499999999996,37.69863387978142,1286.5936355311355,448.48885658914725,1.0,502.13780760626395,118.86715296198054,19.658282711535787,0.0,31.0
2017-03-25 11:10:00,26.162499999999994,37.72083333333333,1281.3519385026739,439.0283985102421,1.0,500.65053763440864,121.55608974358974,17.164015046019976,0.0,31.0
2017-03-25 11:11:00,26.191666666666663,37.81666666666666,1260.655303030303,449.7642543859649,1.0,500.72972972972974,124.0,16.231407424470827,0.0,31.0
2017-03-25 11:12:00,26.199999999999992,37.75833333333333,1275.4583333333333,442.3137254901961,1.0,502.6666666666667,125.66666666666667,20.017150172830963,0.0,31.0
2017-03-25 11:13:00,26.199999999999992,37.775,1282.680094551706,446.1092174023759,1.0,503.7083333333333,128.66666666666666,13.003828823177429,0.0,31.0
2017-03-25 11:14:00,26.20833333333333,37.7125,1289.6339285714287,447.7916666666667,1.0,505.6666666666667,129.91666666666666,16.508456497731697,0.0,31.0
2017-03-25 11:15:00,26.258333333333336,37.84166666666666,1296.5722573839664,456.0833333333333,1.0,501.3969431557617,131.16666666666666,17.788894944131105,0.0,31.0
2017-03-25 11:16:00,26.254166666666666,37.7875,1276.6355485232068,457.61775362318843,1.0,499.8383178260228,132.75,15.866307314952023,0.0,31.0
2017-03-25 11:17:00,26.241666666666664,37.67083333333334,1275.5721510796268,464.6666666666667,1.0,497.6934257602862,133.16666666666666,13.979379903987157,0.0,31.0
2017-03-25 11:18:00,26.254166666666666,37.779166666666676,1271.25,465.24134199134204,1.0,504.27015027322403,134.5,15.67741491897394,0.0,31.0
2017-03-25 11:19:00,26.300000000000008,37.89166666666665,1287.6652298850574,468.76754385964915,1.0,504.67992424242425,137.79445373467112,17.85655273340387,0.0,31.0
2017-03-25 11:20:00,26.300000000000008,37.84455128205128,1286.7773375010524,460.25,1.0,498.7642543859649,141.0,17.09108766592011,0.0,31.0
2017-03-25 11:21:00,26.300000000000008,37.800000000000004,1270.6666666666667,463.875,1.0,501.21242211838006,143.95833333333334,18.322237115501657,0.08333333333333333,31.0
2017-03-25 11:22:00,26.308333333333337,37.8375,1266.6046037296037,460.51602564102564,1.0,501.77003205128204,147.72916666666666,18.686231743474483,0.0,31.0
2017-03-25 11:23:00,26.345833333333335,37.762499999999996,1281.1602564102564,447.9583333333333,1.0,496.82738095238096,150.47916666666666,18.092095937637144,0.0,31.0
2017-03-25 11:24:00,26.399999999999995,37.73333333333333,1290.8363656783467,448.8476265045444,1.0,504.1205357142857,151.33333333333334,19.341271596747895,0.0,31.0
2017-03-25 11:25:00,26.399999999999995,37.87083333333332,1284.763319672131,449.75724637681157,1.0,502.86378205128204,153.33333333333334,13.411690989891364,0.0,31.0
2017-03-25 11:26:00,26.399999999999995,37.7729849726776,1283.9797297297298,451.94930124223606,1.0,503.5,154.33333333333334,18.131623401877167,0.0,31.0
2017-03-25 11:27:00,26.399999999999995,37.854166666666664,1299.2104341736695,450.25,1.0,504.5416666666667,155.875,18.928688310229884,0.08333333333333333,31.0
2017-03-25 11:28:00,26.399999999999995,37.73511904761905,1270.762620554551,448.51602564102564,1.0,499.75,157.25,19.616258310497614,0.0,30.083333333333332
2017-03-25 11:29:00,26.399999999999995,37.76666666666666,1286.6381703870527,452.38796301122346,1.0,496.4418777626658,158.58333333333334,17.87892047624334,0.08333333333333333,30.25
2017-03-25 11:30:00,26.399999999999995,37.78333333333334,1281.1508783909615,456.83121349161485,1.0,508.247641509434,159.0,16.137173182851246,0.08333333333333333,31.0
2017-03-25 11:31:00,26.399999999999995,37.71666666666667,1285.1995053655264,455.5466772151899,1.0,501.7277227722772,161.77380952380952,19.76349212141755,0.0,31.0
2017-03-25 11:32:00,26.399999999999995,37.64166666666667,1296.125,455.6636904761904,1.0,498.5608333333333,164.0,17.006121890978942,0.0,31.0
2017-03-25 11:33:00,26.399999999999995,37.72227564102564,1307.0863095238094,455.2268964963034,1.0,504.72970906686504,164.0,18.29615765388551,0.0,31.0
2017-03-25 11:34:00,26.399999999999995,37.762499999999996,1294.75,449.7083333333333,1.0,502.2211538461538,166.41666666666666,17.59060356707997,0.0,31.0
2017-03-25 11:35:00,26.399999999999995,37.684659090909086,1262.6951530612243,436.152114350703,1.0,501.2916666666667,170.72115384615384,19.345415369883714,0.0,31.0
2017-03-25 11:36:00,26.399999999999995,37.7375,1276.1754385964912,448.26199152354985,1.0,506.8712121212122,175.97275641025644,20.676416895221475,0.0,30.666666666666668
2017-03-25 11:37:00,26.399999999999995,37.82083333333333,1294.0712754640429,450.58143939393943,1.0,501.5506123631423,178.20833333333334,20.932880298806626,0.0,30.0
2017-03-25 11:38:00,26.40833333333333,37.70833333333333,1290.6978818283167,447.8545597484277,1.0,504.6032608695652,180.0,18.75865471089278,0.0,30.0
2017-03-25 11:39:00,26.424999999999997,37.58749999999999,1296.302880722794,445.5,1.0,498.75,181.66666666666666,18.771014057583567,0.0,30.0
2017-03-25 11:40:00,26.491666666666664,37.80560897435897,1291.2083333333333,456.24142156862746,1.0,507.5133196721311,184.0,17.855466133185473,0.08333333333333333,29.25
2017-03-25 11:41:00,26.5,37.736057692307696,1301.1764088729017,451.9115673731369,1.0,506.86074561403507,186.3894230769231,19.055091087532666,0.0,29.0
2017-03-25 11:42:00,26.5,37.63333333333334,1284.2112403100775,455.6666666666667,1.0,482.4873188405797,188.0,14.511014458851596,0.0,29.0
2017-03-25 11:43:00,26.525000000000006,37.59727564102565,1281.1447829131653,454.9835680751174,1.0,509.1807861961599,190.16666666666666,16.86342457929785,0.0,29.0
2017-03-25 11:44:00,26.537499999999998,37.65416666666666,1277.3351686899168,462.3738683863469,1.0,505.875,191.0,20.863371861150988,0.0,29.0
2017-03-25 11:45:00,26.600000000000005,37.583333333333336,1287.0833333333333,459.0942599067599,1.0,505.7636612021858,194.41666666666666,17.863221571033414,0.0,29.0
2017-03-25 11:46:00,26.600000000000005,37.68333333333333,1282.75,456.4424019607843,1.0,502.9166666666667,195.08333333333334,20.902857435248734,0.08333333333333333,29.0
2017-03-25 11:47:00,26.600000000000005,37.61666666666668,1301.6994636963698,459.4263435680563,1.0,501.8333333333333,196.97275641025644,22.20393487556504,0.0,29.0
2017-03-25 11:48:00,26.600000000000005,37.67499999999999,1275.5045327082798,400.1666666666667,1.0,513.8355815347721,197.16666666666666,18.767223311756414,0.0,29.0
2017-03-25 11:49:00,26.600000000000005,37.5605248917749,1291.9161061285502,443.4583333333333,1.0,511.66607830551993,198.16666666666666,18.025175392119397,0.0,29.0
2017-03-25 11:50:00,26.600000000000005,37.654166666666676,1291.8768726591761,457.5871741154562,1.0,503.6300105485232,200.29166666666666,16.79167675764791,0.0,29.666666666666668
2017-03-25 11:51:00,26.600000000000005,37.762499999999996,1297.1040374099584,440.20101727982166,1.0,506.3334836459837,204.375,19.75405752096685,0.0,31.0
2017-03-25 11:52:00,26.600000000000005,37.72300724637682,1335.6826790633609,443.0089285714286,1.0,509.75,205.58333333333334,18.10629434179359,0.0,31.0
2017-03-25 11:53:00,26.600000000000005,37.7889423076923,1357.6079689480355,421.5677008608321,1.0,504.11309523809524,208.0,23.090249949022503,0.0,31.0
2017-03-25 11:54:00,26.600000000000005,37.7875,1335.7869623655913,429.42377398720686,1.0,505.1744791666667,209.0,18.098828159004288,0.0,31.0
2017-03-25 11:55:00,26.600000000000005,37.833333333333336,1299.8743169398906,422.5685215946844,1.0,503.504329004329,212.58333333333334,16.146071826195577,0.0,31.0
2017-03-25 11:56:00,26.600000000000005,37.724999999999994,1309.8541666666667,436.64460784313724,1.0,505.25933908045977,214.625,16.013205943324817,0.0,31.0
2017-03-25 11:57:00,26.600000000000005,37.75416666666666,1310.9038805605471,441.7702380952381,1.0,504.0794270833333,217.97619047619048,19.690904903977874,0.0,31.0
2017-03-25 11:58:00,26.608333333333334,37.954166666666666,1327.2529012791417,422.25836374695865,1.0,502.0416666666667,222.83333333333334,37.24290567930354,0.3333333333333333,29.333333333333332
