datetime,temp,humidity,light,bluetooth_devices,bluetooth_non_personal_devices
3/11/2017 14:58,23.5,17.4,365,256,
3/11/2017 14:58,23.5,17.4,365,256,
3/11/2017 14:58,23.5,17.4,366,256,
3/11/2017 14:59,23.5,17.5,365,256,
3/11/2017 14:59,23.5,17.5,727,256,
3/11/2017 14:59,23.5,17.4,356,256,
3/11/2017 14:59,23.5,17.5,349,256,
3/11/2017 14:59,23.5,17.4,360,256,
3/11/2017 14:59,23.5,17.4,365,256,
3/11/2017 14:59,23.5,17.5,364,256,
3/11/2017 14:59,23.5,17.5,366,256,
3/11/2017 14:59,23.5,17.4,720,258,
3/11/2017 14:59,23.5,17.3,352,258,
3/11/2017 15:00,23.5,17.5,710,260,
3/11/2017 15:00,23.5,17.4,722,260,
3/11/2017 15:00,23.5,17.4,363,260,
3/11/2017 15:00,23.5,17.4,356,260,
3/11/2017 15:00,23.5,17.4,333,260,
3/11/2017 15:00,23.5,17.4,364,260,
3/11/2017 15:00,23.5,17.4,701,260,
3/11/2017 15:00,23.5,17.3,359,260,
3/11/2017 15:00,23.5,17.5,346,260,
3/11/2017 15:00,23.5,17.4,359,260,
3/11/2017 15:01,23.5,17.4,362,260,
3/11/2017 15:01,23.5,17.4,359,260,
3/11/2017 15:01,23.5,17.4,366,260,
3/11/2017 15:01,23.5,17.3,362,260,
3/11/2017 15:01,23.5,17.3,366,260,
3/11/2017 15:01,23.5,17.4,362,260,
3/11/2017 15:01,23.5,17.4,361,260,
3/11/2017 15:01,23.5,17.4,707,261,
3/11/2017 15:01,23.5,17.4,360,261,
3/11/2017 15:01,23.5,17.3,364,261,
3/11/2017 15:02,23.5,17.3,714,261,
3/11/2017 15:02,23.5,17.2,360,261,
3/11/2017 15:02,23.5,17.3,352,261,
3/11/2017 15:02,23.5,17.3,354,261,
3/11/2017 15:02,23.5,17.3,355,261,
3/11/2017 15:02,23.5,17.3,364,261,
3/11/2017 15:02,23.5,17.3,356,261,
3/11/2017 15:02,23.5,17.3,363,261,
3/11/2017 15:02,23.5,17.3,359,261,
3/11/2017 15:03,23.5,17.4,351,261,
3/11/2017 15:03,23.5,17.4,363,261,
3/11/2017 15:03,23.5,17.4,366,261,
3/11/2017 15:03,23.5,17.4,362,261,
3/11/2017 15:03,23.5,17.4,361,261,
3/11/2017 15:03,23.5,17.4,344,261,
3/11/2017 15:03,23.5,17.4,356,261,
3/11/2017 15:03,23.5,17.4,366,261,
3/11/2017 15:03,23.5,17.5,721,261,
3/11/2017 15:03,23.5,17.4,332,261,
3/11/2017 15:04,23.5,17.5,708,261,
3/11/2017 15:04,23.5,17.3,725,263,
3/11/2017 15:04,23.5,17.3,354,263,
3/11/2017 15:04,23.5,17.4,720,264,
3/11/2017 15:04,23.5,17.3,355,264,
3/11/2017 15:04,23.4,17.4,333,264,
3/11/2017 15:04,23.5,17.4,364,264,
3/11/2017 15:04,23.5,17.4,722,264,
3/11/2017 15:04,23.5,17.3,630,264,
3/11/2017 15:04,23.5,17.4,703,264,
3/11/2017 15:05,23.5,17.4,718,264,
3/11/2017 15:05,23.5,17.2,358,264,
3/11/2017 15:05,23.5,17.3,357,264,
3/11/2017 15:05,23.5,17.4,365,264,
3/11/2017 15:05,23.5,17.4,361,264,
3/11/2017 15:05,23.5,17.4,363,264,
3/11/2017 15:05,23.5,17.4,316,264,
3/11/2017 15:05,23.5,17.3,347,264,
3/11/2017 15:05,23.5,17.3,359,264,
3/11/2017 15:05,23.5,17.4,364,264,
3/11/2017 15:06,23.5,17.3,726,264,
3/11/2017 15:06,23.5,17.3,358,264,
3/11/2017 15:06,23.5,17.4,713,265,
3/11/2017 15:06,23.5,17.3,358,265,
3/11/2017 15:06,23.5,17.4,359,265,
3/11/2017 15:06,23.5,17.3,360,265,
3/11/2017 15:06,23.5,17.4,710,265,
3/11/2017 15:06,23.5,17.3,705,265,
3/11/2017 15:06,23.5,17.3,695,265,
3/11/2017 15:06,23.5,17.4,674,265,
3/11/2017 15:07,23.5,17.2,356,265,
3/11/2017 15:07,23.5,17.3,670,265,
3/11/2017 15:07,23.5,17.3,702,266,
3/11/2017 15:07,23.5,17.2,648,267,
3/11/2017 15:07,23.5,17.4,706,267,
3/11/2017 15:07,23.5,17.3,350,267,
3/11/2017 15:07,23.5,17.4,332,267,
3/11/2017 15:07,23.5,17.4,361,267,
3/11/2017 15:07,23.5,17.4,358,267,
3/11/2017 15:07,23.5,17.4,358,267,
3/11/2017 15:08,23.5,17.4,360,267,
3/11/2017 15:08,23.5,17.5,357,267,
3/11/2017 15:08,23.5,17.5,351,267,
3/11/2017 15:08,23.5,17.5,356,267,
3/11/2017 15:08,23.5,17.4,346,267,
3/11/2017 15:08,23.5,17.4,354,267,
3/11/2017 15:08,23.5,17.4,354,267,
3/11/2017 15:08,23.5,17.4,354,267,
3/11/2017 15:08,23.5,17.3,350,267,
3/11/2017 15:08,23.5,17.3,357,267,
3/11/2017 15:09,23.5,17.5,686,269,
3/11/2017 15:09,23.5,17.4,691,269,
3/11/2017 15:09,23.5,17.3,696,269,
3/11/2017 15:09,23.5,17.3,353,269,
3/11/2017 15:09,23.5,17.3,351,269,
3/11/2017 15:09,23.5,17.3,360,269,
3/11/2017 15:09,23.5,17.3,334,269,
3/11/2017 15:09,23.5,17.3,712,269,
3/11/2017 15:09,23.5,17.2,360,269,
3/11/2017 15:09,23.5,17.3,360,269,
3/11/2017 15:10,23.5,17.3,357,269,
3/11/2017 15:10,23.5,17.3,375,269,
3/11/2017 15:10,23.5,16.7,358,269,
3/11/2017 15:10,23.5,17.4,359,269,
3/11/2017 15:10,23.5,17.4,354,269,
3/11/2017 15:10,23.5,17.4,358,269,
3/11/2017 15:10,23.5,17.3,362,269,
3/11/2017 15:10,23.5,17.4,361,269,
3/11/2017 15:10,23.5,17.2,363,269,
3/11/2017 15:11,23.5,17.2,347,269,
3/11/2017 15:11,23.5,17.3,345,269,
3/11/2017 15:11,23.5,17.3,358,269,
3/11/2017 15:11,23.5,17.3,361,269,
3/11/2017 15:11,23.5,17.4,720,269,
3/11/2017 15:11,23.5,17.3,361,269,
3/11/2017 15:11,23.5,17.3,698,269,
3/11/2017 15:11,23.5,17.3,688,269,
3/11/2017 15:11,23.5,17.3,704,270,
3/11/2017 15:11,23.5,17.3,720,270,
3/11/2017 15:12,23.5,17.2,360,270,
3/11/2017 15:12,23.5,17.3,352,270,
3/11/2017 15:12,23.4,17.2,362,270,
3/11/2017 15:12,23.5,17.2,311,270,
3/11/2017 15:12,23.5,17.2,325,270,
3/11/2017 15:12,23.5,17.2,356,270,
3/11/2017 15:12,23.5,17.2,355,270,
3/11/2017 15:12,23.5,17.2,368,270,
3/11/2017 15:12,23.5,17.2,362,270,
3/11/2017 15:12,23.5,17.2,352,270,
3/11/2017 15:13,23.5,17.2,353,270,
3/11/2017 15:13,23.5,17.3,721,270,
3/11/2017 15:13,23.5,17.3,340,270,
3/11/2017 15:13,23.5,17.3,360,270,
3/11/2017 15:13,23.5,17.3,356,270,
3/11/2017 15:13,23.5,17.3,357,270,
3/11/2017 15:13,23.5,17.3,362,270,
3/11/2017 15:13,23.5,17.3,364,270,
3/11/2017 15:13,23.5,17.3,727,270,
3/11/2017 15:13,23.5,17.2,356,271,
3/11/2017 15:14,23.5,17.3,688,271,
3/11/2017 15:14,23.5,17.4,360,271,
3/11/2017 15:14,23.5,17.3,363,271,
3/11/2017 15:14,23.5,17.4,360,271,
3/11/2017 15:14,23.5,17.4,364,271,
3/11/2017 15:14,23.5,17.4,331,271,
3/11/2017 15:14,23.5,17.4,368,271,
3/11/2017 15:14,23.5,17.3,630,271,
3/11/2017 15:14,23.5,17.3,615,271,
3/11/2017 15:14,23.5,17.4,681,271,
3/11/2017 15:15,23.5,17.4,706,271,
3/11/2017 15:15,23.5,17.4,694,271,
3/11/2017 15:15,23.5,17.4,687,272,
3/11/2017 15:15,23.6,17.4,705,272,
3/11/2017 15:15,23.5,17.3,720,272,
3/11/2017 15:15,23.6,17.1,362,272,
3/11/2017 15:15,23.6,17.2,362,272,
3/11/2017 15:15,23.6,17.2,353,272,
3/11/2017 15:15,23.6,17.3,367,272,
3/11/2017 15:15,23.6,17.2,363,272,
3/11/2017 15:16,23.6,17.2,364,272,
3/11/2017 15:16,23.5,17.2,366,272,
3/11/2017 15:16,23.5,17.3,363,272,
3/11/2017 15:16,23.6,17.3,357,272,
3/11/2017 15:16,23.6,17.2,365,272,
3/11/2017 15:16,23.6,17.1,367,272,
3/11/2017 15:16,23.6,17.1,358,272,
3/11/2017 15:16,23.6,17.1,367,272,
3/11/2017 15:16,23.6,17.1,341,273,
3/11/2017 15:16,23.6,17.1,725,273,
3/11/2017 15:17,23.6,17.1,725,273,
3/11/2017 15:17,23.6,17.1,726,273,
3/11/2017 15:17,23.6,17.1,364,273,
3/11/2017 15:17,23.6,17.1,701,273,
3/11/2017 15:17,23.6,17.1,367,273,
3/11/2017 15:17,23.6,17.1,672,273,
3/11/2017 15:17,23.6,17.2,724,273,
3/11/2017 15:17,23.6,17,357,273,
3/11/2017 15:17,23.6,17.1,364,273,
3/11/2017 15:17,23.6,17.1,363,273,
3/11/2017 15:18,23.6,17.1,362,273,
3/11/2017 15:18,23.6,17.1,330,273,
3/11/2017 15:18,23.6,17.1,357,273,
3/11/2017 15:18,23.6,17,350,273,
3/11/2017 15:18,23.6,17.1,355,273,
3/11/2017 15:18,23.6,17.1,360,273,
3/11/2017 15:18,23.6,17.1,362,273,
3/11/2017 15:18,23.6,17.1,365,273,
3/11/2017 15:18,23.6,17,363,273,
3/11/2017 15:19,23.6,17.1,359,273,
3/11/2017 15:19,23.6,17.1,363,273,
3/11/2017 15:19,23.6,17.1,362,273,
3/11/2017 15:19,23.6,17,362,273,
3/11/2017 15:19,23.6,17,363,273,
3/11/2017 15:19,23.6,17,358,273,
3/11/2017 15:19,23.6,17.1,361,273,
3/11/2017 15:19,23.6,17,363,273,
3/11/2017 15:19,23.6,17,364,273,
3/11/2017 15:19,23.6,17.1,364,273,
3/11/2017 15:20,23.6,17,363,273,
3/11/2017 15:20,23.6,17,691,273,
3/11/2017 15:20,23.6,17.1,711,275,
3/11/2017 15:20,23.6,17,700,275,
3/11/2017 15:20,23.6,17.1,701,275,
3/11/2017 15:20,23.6,17.2,696,276,
3/11/2017 15:20,23.6,17.2,710,276,
3/11/2017 15:20,23.6,17,708,276,
3/11/2017 15:20,23.6,17,711,276,
3/11/2017 15:20,23.6,16.9,701,278,
3/11/2017 15:21,23.6,17.1,709,278,
3/11/2017 15:21,23.6,16.9,674,278,
3/11/2017 15:21,23.6,17.1,702,278,
3/11/2017 15:21,23.6,17.1,684,278,
3/11/2017 15:21,23.6,16.9,690,278,
3/11/2017 15:21,23.6,17.1,712,278,
3/11/2017 15:21,23.6,17,362,278,
3/11/2017 15:21,23.6,17.1,360,278,
3/11/2017 15:21,23.6,17.1,355,278,
3/11/2017 15:21,23.6,17.1,359,278,
3/11/2017 15:22,23.6,17.1,356,278,
3/11/2017 15:22,23.6,17.1,362,278,
3/11/2017 15:22,23.6,17,348,278,
3/11/2017 15:22,23.6,17,353,278,
3/11/2017 15:22,23.6,17,714,278,
3/11/2017 15:22,23.6,16.9,715,280,
3/11/2017 15:22,23.6,16.9,709,281,
3/11/2017 15:22,23.6,16.9,691,281,
3/11/2017 15:22,23.6,16.9,712,281,
3/11/2017 15:22,23.6,17,718,281,
3/11/2017 15:23,23.6,16.9,684,281,
3/11/2017 15:23,23.6,17,704,281,
3/11/2017 15:23,23.6,17,350,282,
3/11/2017 15:23,23.6,17.2,708,282,
3/11/2017 15:23,23.6,17,689,282,
3/11/2017 15:23,23.6,17,356,282,
3/11/2017 15:23,23.6,17.1,351,282,
3/11/2017 15:23,23.6,17,627,282,
3/11/2017 15:23,23.6,16.9,360,282,
3/11/2017 15:23,23.6,17,710,282,
3/11/2017 15:24,23.6,16.9,706,282,
3/11/2017 15:24,23.6,16.9,356,282,
3/11/2017 15:24,23.6,17,711,282,
3/11/2017 15:24,23.6,16.9,713,282,
3/11/2017 15:24,23.6,16.9,710,282,
3/11/2017 15:24,23.6,17,711,282,
3/11/2017 15:24,23.6,16.9,709,282,
3/11/2017 15:24,23.6,16.9,360,282,
3/11/2017 15:24,23.6,17,704,282,
3/11/2017 15:24,23.6,16.9,707,282,
3/11/2017 15:25,23.6,16.9,707,282,
3/11/2017 15:25,23.6,16.9,354,282,
3/11/2017 15:25,23.6,17,708,283,
3/11/2017 15:25,23.6,16.9,711,283,
3/11/2017 15:25,23.6,16.9,707,284,
3/11/2017 15:25,23.6,16.9,713,284,
3/11/2017 15:25,23.6,16.9,713,285,
3/11/2017 15:25,23.6,16.9,640,285,
3/11/2017 15:25,23.6,16.9,710,285,
3/11/2017 15:25,23.6,16.9,716,285,
3/11/2017 15:26,23.6,16.9,711,285,
3/11/2017 15:26,23.6,16.9,708,286,
3/11/2017 15:26,23.6,16.9,687,286,
3/11/2017 15:26,23.6,17,681,286,
3/11/2017 15:26,23.6,16.9,701,286,
3/11/2017 15:26,23.6,17,709,286,
3/11/2017 15:26,23.6,17,345,286,
3/11/2017 15:26,23.6,17.1,357,286,
3/11/2017 15:26,23.6,17.1,344,286,
3/11/2017 15:26,23.6,17.1,360,286,
3/11/2017 15:27,23.6,17.2,698,286,
3/11/2017 15:27,23.6,17.1,360,286,
3/11/2017 15:27,23.6,17.2,361,286,
3/11/2017 15:27,23.6,17.2,355,286,
3/11/2017 15:27,23.6,17.3,339,286,
3/11/2017 15:27,23.6,17.2,355,286,
3/11/2017 15:27,23.6,17.2,358,286,
3/11/2017 15:27,23.6,17.1,357,286,
3/11/2017 15:27,23.6,17.2,712,286,
3/11/2017 15:27,23.6,17.1,708,287,
3/11/2017 15:28,23.6,17.1,707,287,
3/11/2017 15:28,23.6,17,709,287,
3/11/2017 15:28,23.6,17,709,287,
3/11/2017 15:28,23.6,17,701,288,
3/11/2017 15:28,23.6,17,711,288,
3/11/2017 15:28,23.6,17,713,290,
3/11/2017 15:28,23.6,17,710,290,
3/11/2017 15:28,23.6,17.1,703,291,
3/11/2017 15:28,23.6,17,705,291,
3/11/2017 15:28,23.6,17,711,291,
3/11/2017 15:29,23.6,17,703,291,
3/11/2017 15:29,23.6,17,694,293,
3/11/2017 15:29,23.6,17.2,691,293,
3/11/2017 15:29,23.6,17.1,678,294,
3/11/2017 15:29,23.6,17.1,677,294,
3/11/2017 15:29,23.6,17.1,677,294,
3/11/2017 15:29,23.6,17,674,294,
3/11/2017 15:29,23.6,17.2,709,294,
3/11/2017 15:29,23.6,17,359,294,
3/11/2017 15:30,23.6,17.1,356,294,
3/11/2017 15:30,23.6,17.1,353,294,
3/11/2017 15:30,23.6,17,354,294,
3/11/2017 15:30,23.6,17,358,294,
3/11/2017 15:30,23.6,17.1,711,294,
3/11/2017 15:30,23.6,17,702,295,
3/11/2017 15:30,23.6,17,698,296,
3/11/2017 15:30,23.6,17,681,296,
3/11/2017 15:30,23.6,17.1,689,296,
3/11/2017 15:31,23.6,17.1,684,296,
3/11/2017 15:31,23.6,17.1,709,296,
3/11/2017 15:31,23.6,16.9,343,296,
3/11/2017 15:31,23.6,16.7,348,296,
3/11/2017 15:31,23.6,17,353,296,
3/11/2017 15:31,23.6,17,712,296,
3/11/2017 15:31,23.6,16.9,705,296,
3/11/2017 15:31,23.6,16.9,692,296,
3/11/2017 15:31,23.6,16.9,690,296,
3/11/2017 15:31,23.6,16.9,696,296,
3/11/2017 15:32,23.6,16.9,694,296,
3/11/2017 15:32,23.6,16.9,697,296,
3/11/2017 15:32,23.6,17,355,297,
3/11/2017 15:32,23.6,17,698,297,
3/11/2017 15:32,23.6,16.9,698,297,
3/11/2017 15:32,23.6,17,685,297,
3/11/2017 15:32,23.6,17,350,297,
3/11/2017 15:32,23.6,17.1,337,297,
3/11/2017 15:32,23.6,17,356,297,
3/11/2017 15:32,23.6,17.1,351,297,
3/11/2017 15:33,23.6,17.1,360,297,
3/11/2017 15:33,23.6,17,342,297,
3/11/2017 15:33,23.6,17,706,297,
3/11/2017 15:33,23.6,16.9,699,298,
3/11/2017 15:33,23.6,17.1,708,299,
3/11/2017 15:33,23.6,16.9,693,299,
3/11/2017 15:33,23.6,17.1,349,299,
3/11/2017 15:33,23.6,17,359,299,
3/11/2017 15:33,23.6,17.1,357,299,
3/11/2017 15:33,23.6,17,357,299,
3/11/2017 15:34,23.6,17,359,299,
3/11/2017 15:34,23.6,17,338,299,
3/11/2017 15:34,23.6,17,361,299,
3/11/2017 15:34,23.6,17,350,299,
3/11/2017 15:34,23.6,17,358,299,
3/11/2017 15:34,23.6,17,359,299,
3/11/2017 15:34,23.6,17,711,299,
3/11/2017 15:34,23.6,16.9,711,300,
3/11/2017 15:34,23.6,16.9,708,300,
3/11/2017 15:34,23.6,16.9,713,301,
3/11/2017 15:35,23.6,16.9,712,301,
3/11/2017 15:35,23.6,17,684,301,
3/11/2017 15:35,23.6,17,701,301,
3/11/2017 15:35,23.6,17,710,301,
3/11/2017 15:35,23.6,17,356,301,
3/11/2017 15:35,23.6,17.1,335,301,
3/11/2017 15:35,23.6,17.1,354,301,
3/11/2017 15:35,23.6,17.1,359,301,
3/11/2017 15:35,23.6,17.1,359,301,
3/11/2017 15:35,23.6,17.1,354,301,
3/11/2017 15:36,23.6,17.1,358,301,
3/11/2017 15:36,23.6,17.1,700,301,
3/11/2017 15:36,23.6,17,714,301,
3/11/2017 15:36,23.6,17,712,301,
3/11/2017 15:36,23.6,17,349,301,
3/11/2017 15:36,23.6,17.1,697,301,
3/11/2017 15:36,23.6,17.2,711,301,
3/11/2017 15:36,23.6,17.1,643,301,
3/11/2017 15:36,23.6,17.2,710,301,
3/11/2017 15:36,23.6,17,709,301,
3/11/2017 15:37,23.6,17,712,301,
3/11/2017 15:37,23.6,17,717,301,
3/11/2017 15:37,23.6,17,715,302,
3/11/2017 15:37,23.6,17,714,302,
3/11/2017 15:37,23.6,17,709,302,
3/11/2017 15:37,23.6,17,704,302,
3/11/2017 15:37,23.6,17.1,699,302,
3/11/2017 15:37,23.6,17.1,710,302,
3/11/2017 15:37,23.6,17.1,707,302,
3/11/2017 15:37,23.6,17.1,357,302,
3/11/2017 15:38,23.6,17.2,357,302,
3/11/2017 15:38,23.6,17.2,359,302,
3/11/2017 15:38,23.6,17.2,355,302,
3/11/2017 15:38,23.6,17.3,356,302,
3/11/2017 15:38,23.6,17.2,356,302,
3/11/2017 15:38,23.6,17.2,357,302,
3/11/2017 15:38,23.6,17.1,358,302,
3/11/2017 15:38,23.6,17.1,712,303,
3/11/2017 15:38,23.6,17,659,303,
3/11/2017 15:38,23.6,17.1,709,303,
3/11/2017 15:39,23.6,17,696,303,
3/11/2017 15:39,23.6,16.9,690,303,
3/11/2017 15:39,23.6,16.9,349,303,
3/11/2017 15:39,23.6,16.9,357,303,
3/11/2017 15:39,23.6,17.1,351,303,
3/11/2017 15:39,23.6,17,357,303,
3/11/2017 15:39,23.6,16.9,357,303,
3/11/2017 15:39,23.6,17,347,303,
3/11/2017 15:39,23.6,17,359,303,
3/11/2017 15:40,23.6,17,640,303,
3/11/2017 15:40,23.6,16.9,685,304,
3/11/2017 15:40,23.6,17,691,304,
3/11/2017 15:40,23.6,16.9,701,304,
3/11/2017 15:40,23.6,16.9,700,305,
3/11/2017 15:40,23.6,16.9,703,305,
3/11/2017 15:40,23.6,16.9,690,305,
3/11/2017 15:40,23.6,17.1,698,305,
3/11/2017 15:40,23.6,16.9,671,305,
3/11/2017 15:40,23.6,17.1,692,305,
3/11/2017 15:41,23.6,17.1,681,305,
3/11/2017 15:41,23.6,16.9,357,305,
3/11/2017 15:41,23.6,17,356,305,
3/11/2017 15:41,23.6,17,357,305,
3/11/2017 15:41,23.6,17,353,305,
3/11/2017 15:41,23.6,17,358,305,
3/11/2017 15:41,23.6,17,356,305,
3/11/2017 15:41,23.6,16.9,710,305,
3/11/2017 15:41,23.6,16.8,706,305,
3/11/2017 15:41,23.6,16.8,701,305,
3/11/2017 15:42,23.6,16.8,705,305,
3/11/2017 15:42,23.6,16.8,698,305,
3/11/2017 15:42,23.6,16.9,708,305,
3/11/2017 15:42,23.6,16.9,701,305,
3/11/2017 15:42,23.6,16.9,678,305,
3/11/2017 15:42,23.6,17,356,305,
3/11/2017 15:42,23.6,17,352,305,
3/11/2017 15:42,23.6,17,355,305,
3/11/2017 15:42,23.6,17,336,305,
3/11/2017 15:42,23.6,16.9,353,305,
3/11/2017 15:43,23.6,16.9,353,305,
3/11/2017 15:43,23.6,16.9,358,305,
3/11/2017 15:43,23.6,17,712,305,
3/11/2017 15:43,23.6,16.9,704,305,
3/11/2017 15:43,23.6,17,672,306,
3/11/2017 15:43,23.6,17.1,354,306,
3/11/2017 15:43,23.6,17.1,353,306,
3/11/2017 15:43,23.6,17,354,306,
3/11/2017 15:43,23.6,17,353,306,
3/11/2017 15:43,23.6,17,353,306,
3/11/2017 15:44,23.6,17,707,306,
3/11/2017 15:44,23.6,17,708,306,
3/11/2017 15:44,23.6,16.9,711,306,
3/11/2017 15:44,23.6,16.9,359,306,
3/11/2017 15:44,23.6,17,359,306,
3/11/2017 15:44,23.6,17,359,306,
3/11/2017 15:44,23.6,16.5,358,306,
3/11/2017 15:44,23.6,16.9,358,306,
3/11/2017 15:44,23.6,16.9,708,307,
3/11/2017 15:45,23.6,16.8,694,307,
3/11/2017 15:45,23.6,17,710,307,
3/11/2017 15:45,23.6,16.8,348,307,
3/11/2017 15:45,23.6,16.9,714,307,
3/11/2017 15:45,23.6,16.8,360,307,
3/11/2017 15:45,23.6,16.9,341,307,
3/11/2017 15:45,23.6,17,357,307,
3/11/2017 15:45,23.6,17,356,307,
3/11/2017 15:45,23.6,17,359,307,
3/11/2017 15:45,23.6,17,354,307,
3/11/2017 15:46,23.6,17,354,307,
3/11/2017 15:46,23.6,17,359,307,
3/11/2017 15:46,23.6,17.1,679,307,
3/11/2017 15:46,23.6,17,708,307,
3/11/2017 15:46,23.6,17,713,307,
3/11/2017 15:46,23.6,16.9,692,307,
3/11/2017 15:46,23.6,16.9,709,307,
3/11/2017 15:46,23.6,17,691,307,
3/11/2017 15:46,23.6,16.9,690,307,
3/11/2017 15:46,23.6,16.9,713,308,
3/11/2017 15:47,23.6,16.9,688,308,
3/11/2017 15:47,23.6,17.1,343,308,
3/11/2017 15:47,23.6,17,320,308,
3/11/2017 15:47,23.6,17,344,308,
3/11/2017 15:47,23.6,17,346,308,
3/11/2017 15:47,23.6,17,354,308,
3/11/2017 15:47,23.6,17,711,308,
3/11/2017 15:47,23.6,16.9,361,308,
3/11/2017 15:47,23.6,16.9,700,308,
3/11/2017 15:47,23.6,16.8,712,308,
3/11/2017 15:48,23.6,16.8,715,309,
3/11/2017 15:48,23.6,16.8,704,310,
3/11/2017 15:48,23.6,16.8,712,310,
3/11/2017 15:48,23.6,16.9,715,310,
3/11/2017 15:48,23.6,16.9,685,310,
3/11/2017 15:48,23.6,17,334,310,
3/11/2017 15:48,23.6,17.1,345,310,
3/11/2017 15:48,23.6,17,361,310,
3/11/2017 15:48,23.6,17,359,310,
3/11/2017 15:48,23.6,17,361,310,
3/11/2017 15:49,23.6,17.1,337,310,
3/11/2017 15:49,23.6,17.1,720,310,
3/11/2017 15:49,23.6,16.9,691,310,
3/11/2017 15:49,23.6,17,712,310,
3/11/2017 15:49,23.6,16.9,710,310,
3/11/2017 15:49,23.6,16.9,718,310,
3/11/2017 15:49,23.6,16.9,693,310,
3/11/2017 15:49,23.6,16.9,713,311,
3/11/2017 15:49,23.6,17.1,698,311,
3/11/2017 15:49,23.6,17.2,326,311,
3/11/2017 15:50,23.6,17.1,353,311,
3/11/2017 15:50,23.6,17,359,311,
3/11/2017 15:50,23.6,17,340,311,
3/11/2017 15:50,23.6,17.1,352,311,
3/11/2017 15:50,23.6,17.1,353,311,
3/11/2017 15:50,23.6,17.1,354,311,
3/11/2017 15:50,23.6,17.1,695,311,
3/11/2017 15:50,23.6,17,693,311,
3/11/2017 15:50,23.6,17,709,311,
3/11/2017 15:50,23.6,16.9,693,311,
3/11/2017 15:51,23.6,17.1,339,311,
3/11/2017 15:51,23.6,17,345,311,
3/11/2017 15:51,23.6,17.2,349,311,
3/11/2017 15:51,23.6,16.9,351,311,
3/11/2017 15:51,23.6,16.9,361,311,
3/11/2017 15:51,23.6,16.9,362,311,
3/11/2017 15:51,23.6,16.9,352,311,
3/11/2017 15:51,23.6,16.9,336,311,
3/11/2017 15:51,23.6,17,711,311,
3/11/2017 15:52,23.6,16.9,712,312,
3/11/2017 15:52,23.6,16.9,666,312,
3/11/2017 15:52,23.6,17,678,312,
3/11/2017 15:52,23.6,17,715,312,
3/11/2017 15:52,23.7,16.9,350,312,
3/11/2017 15:52,23.7,17,351,312,
3/11/2017 15:52,23.7,17,360,312,
3/11/2017 15:52,23.7,17,358,312,
3/11/2017 15:52,23.6,16.9,353,312,
3/11/2017 15:52,23.7,17.1,684,312,
3/11/2017 15:53,23.7,17.1,688,312,
3/11/2017 15:53,23.7,17,336,312,
3/11/2017 15:53,23.7,16.9,326,312,
3/11/2017 15:53,23.7,17,358,312,
3/11/2017 15:53,23.7,16.9,361,312,
3/11/2017 15:53,23.7,17,357,312,
3/11/2017 15:53,23.7,17,346,312,
3/11/2017 15:53,23.7,17.1,360,312,
3/11/2017 15:53,23.7,17,342,312,
3/11/2017 15:53,23.7,17.1,708,313,
3/11/2017 15:54,23.7,16.9,713,313,
3/11/2017 15:54,23.7,17,685,313,
3/11/2017 15:54,23.7,16.9,707,313,
3/11/2017 15:54,23.7,17,711,313,
3/11/2017 15:54,23.7,16.9,358,313,
3/11/2017 15:54,23.7,16.9,361,313,
3/11/2017 15:54,23.7,17,352,313,
3/11/2017 15:54,23.7,16.9,344,313,
3/11/2017 15:54,23.7,16.9,353,313,
3/11/2017 15:54,23.7,16.9,353,313,
3/11/2017 15:55,23.7,17,688,313,
3/11/2017 15:55,23.7,16.7,710,313,
3/11/2017 15:55,23.7,16.7,690,314,
3/11/2017 15:55,23.7,16.7,707,314,
3/11/2017 15:55,23.7,16.8,685,314,
3/11/2017 15:55,23.7,16.8,713,315,
3/11/2017 15:55,23.7,16.7,359,315,
3/11/2017 15:55,23.7,16.8,359,315,
3/11/2017 15:55,23.7,16.8,357,315,
3/11/2017 15:55,23.7,17,352,315,
3/11/2017 15:56,23.7,16.9,351,315,
3/11/2017 15:56,23.7,16.9,359,315,
3/11/2017 15:56,23.7,16.9,711,315,
3/11/2017 15:56,23.7,16.8,677,315,
3/11/2017 15:56,23.7,16.8,705,315,
3/11/2017 15:56,23.7,16.8,712,315,
3/11/2017 15:56,23.7,16.8,705,315,
3/11/2017 15:56,23.7,16.7,712,315,
3/11/2017 15:56,23.7,16.7,349,315,
3/11/2017 15:56,23.7,16.9,358,315,
3/11/2017 15:57,23.7,17,351,315,
3/11/2017 15:57,23.7,16.9,359,315,
3/11/2017 15:57,23.7,16.9,359,315,
3/11/2017 15:57,23.7,16.8,361,315,
3/11/2017 15:57,23.7,16.8,352,315,
3/11/2017 15:57,23.7,16.8,699,315,
3/11/2017 15:57,23.7,16.7,713,315,
3/11/2017 15:57,23.7,16.7,681,315,
3/11/2017 15:57,23.7,16.9,360,315,
3/11/2017 15:57,23.7,16.8,354,315,
3/11/2017 15:58,23.7,16.8,322,315,
3/11/2017 15:58,23.7,16.8,356,315,
3/11/2017 15:58,23.7,16.8,360,315,
3/11/2017 15:58,23.7,16.8,356,315,
3/11/2017 15:58,23.7,16.9,359,315,
3/11/2017 15:58,23.7,16.9,698,315,
3/11/2017 15:58,23.7,16.9,356,315,
3/11/2017 15:58,23.7,16.8,358,315,
3/11/2017 15:58,23.7,16.8,342,315,
